ship_type,hour,mmsi,msg_timestamp,latitude,longitude,speed,course,heading,collection_type,sample_method
Tug,3,564610000,2024-01-24T03:16:48Z,1.2549216666666667,103.61195333333333,0,197.4,511,dynamic_classB,stratified_ship_type_hour
Tug,3,710002299,2024-01-24T03:20:06Z,-1.1663083333333333,-50.87322166666667,5.8,291.6,511,satellite,stratified_ship_type_hour
Tug,3,563004120,2024-01-24T03:15:32Z,1.3014316666666665,103.72422,0.2,0,511,dynamic_classB,stratified_ship_type_hour
Tug,3,525200484,2024-01-24T03:14:39Z,1.0964033333333334,103.891135,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,3,413452970,2024-01-24T03:14:47Z,30.006063333333334,122.09541833333333,0.1,128.1,128,dynamic_classB,stratified_ship_type_hour
Tug,3,563021620,2024-01-24T03:01:23Z,1.2121266666666666,103.64627666666667,4.2,12.5,511,dynamic_classB,stratified_ship_type_hour
Tug,3,563009430,2024-01-24T03:14:49Z,1.2966550000000001,103.75409833333333,0,313.2,511,dynamic_classB,stratified_ship_type_hour
Tug,3,271015025,2024-01-24T03:18:06Z,39.88173333333334,26.154303333333335,0,356.2,511,dynamic_classB,stratified_ship_type_hour
Tug,3,413955899,2024-01-24T03:16:27Z,31.34638,121.74337333333332,0,0,480,dynamic_classB,stratified_ship_type_hour
Tug,3,563038120,2024-01-24T03:14:40Z,1.3085449999999998,104.00034000000001,1.7,75.3,511,dynamic_classB,stratified_ship_type_hour
Tug,3,533132018,2024-01-24T03:18:46Z,1.2797916666666667,103.424035,0.2,0,511,dynamic_classB,stratified_ship_type_hour
Tug,3,533000705,2024-01-24T03:01:09Z,3.2621016666666667,113.06767333333333,0.1,273.8,511,dynamic_classB,stratified_ship_type_hour
Tug,3,316022428,2024-01-24T03:15:20Z,48.915735000000005,-123.69174833333334,0.2,214.9,511,satellite,stratified_ship_type_hour
Tug,3,525020100,2024-01-24T03:00:17Z,1.2313800000000001,103.82438,0.2,0,511,dynamic_classB,stratified_ship_type_hour
Tug,3,525007332,2024-01-24T03:16:07Z,1.6881233333333334,101.45535666666666,2.1,95.2,511,dynamic_classB,stratified_ship_type_hour
Tug,3,563069180,2024-01-24T03:15:19Z,1.0080733333333334,103.94483666666666,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,3,563037570,2024-01-24T03:16:38Z,1.2420583333333333,103.843755,6.8,222.7,511,dynamic_classB,stratified_ship_type_hour
Tug,3,413867006,2024-01-24T03:19:16Z,31.388316666666665,121.67088333333332,0.2,75.5,75,dynamic_classB,stratified_ship_type_hour
Tug,3,710000977,2024-01-24T03:01:19Z,-1.4972233333333334,-48.84334,7.9,240.2,240,satellite,stratified_ship_type_hour
Tug,3,563005590,2024-01-24T03:15:38Z,1.3053716666666666,103.72740833333334,5.2,192.1,511,dynamic_classB,stratified_ship_type_hour
Tug,4,525100340,2024-01-24T04:01:23Z,1.1972166666666666,103.839395,5.3,97.5,511,dynamic_classA,stratified_ship_type_hour
Tug,4,244750496,2024-01-24T04:02:06Z,51.94944666666667,4.125065,0,198,511,dynamic_classA,stratified_ship_type_hour
Tug,4,525100340,2024-01-24T04:03:01Z,1.1966949999999998,103.84198833333333,5.7,110.3,511,dynamic_classA,stratified_ship_type_hour
Tug,4,525100340,2024-01-24T04:02:36Z,1.196975,103.84105666666666,5.6,103.9,511,dynamic_classA,stratified_ship_type_hour
Tug,4,244650934,2024-01-24T04:03:17Z,51.93283833333333,4.186906666666667,0,360,511,dynamic_classA,stratified_ship_type_hour
Tug,4,244650934,2024-01-24T04:02:20Z,51.93283333333333,4.186895,0,360,511,dynamic_classA,stratified_ship_type_hour
Tug,4,525100340,2024-01-24T04:02:17Z,1.196975,103.84105666666666,5.6,103.9,511,dynamic_classA,stratified_ship_type_hour
Tug,4,525100340,2024-01-24T04:03:23Z,1.1966949999999998,103.84198833333333,5.7,110.3,511,dynamic_classA,stratified_ship_type_hour
Tug,4,244650934,2024-01-24T04:04:43Z,51.932831666666665,4.186898333333334,0,360,511,dynamic_classA,stratified_ship_type_hour
Tug,4,244650934,2024-01-24T04:01:17Z,51.932835,4.186916666666667,0,360,511,dynamic_classA,stratified_ship_type_hour
Tug,4,413451440,2024-01-24T04:01:27Z,22.58018333333333,114.34198333333333,0.7,271.1,511,dynamic_classB,stratified_ship_type_hour
Tug,4,755053000,2024-01-24T04:03:36Z,-32.841766666666665,-60.692186666666665,5,344.5,511,dynamic_classA,stratified_ship_type_hour
Tug,4,525100340,2024-01-24T04:03:10Z,1.1966949999999998,103.84198833333333,5.7,110.3,511,dynamic_classA,stratified_ship_type_hour
Tug,4,525100340,2024-01-24T04:01:27Z,1.1972166666666666,103.839395,5.3,97.5,511,dynamic_classA,stratified_ship_type_hour
Tug,4,525100340,2024-01-24T04:02:27Z,1.196975,103.84105666666666,5.6,103.9,511,dynamic_classA,stratified_ship_type_hour
Tug,4,244750496,2024-01-24T04:02:09Z,51.94944666666667,4.125065,0,198,511,dynamic_classA,stratified_ship_type_hour
Tug,4,244650934,2024-01-24T04:02:19Z,51.93283333333333,4.186895,0,360,511,dynamic_classA,stratified_ship_type_hour
Tug,4,244650934,2024-01-24T04:03:18Z,51.93283833333333,4.186906666666667,0,360,511,dynamic_classA,stratified_ship_type_hour
Tug,4,413451440,2024-01-24T04:01:13Z,22.58018333333333,114.34198333333333,0.7,271.1,511,dynamic_classB,stratified_ship_type_hour
Tug,4,244750496,2024-01-24T04:01:54Z,51.94944666666667,4.125065,0,198,511,dynamic_classA,stratified_ship_type_hour
Tug,4,525100340,2024-01-24T04:03:20Z,1.196975,103.84105666666666,5.6,103.9,511,dynamic_classA,stratified_ship_type_hour
Tug,4,244750496,2024-01-24T04:02:03Z,51.94944666666667,4.125065,0,198,511,dynamic_classA,stratified_ship_type_hour
Tug,4,525100340,2024-01-24T04:01:19Z,1.1972166666666666,103.839395,5.3,97.5,511,dynamic_classA,stratified_ship_type_hour
Tug,4,525100340,2024-01-24T04:04:40Z,1.1954083333333334,103.84369333333333,4.8,152.5,511,dynamic_classA,stratified_ship_type_hour
Tug,4,525100340,2024-01-24T04:01:05Z,1.1972833333333335,103.83882333333332,5.2,94.2,511,dynamic_classA,stratified_ship_type_hour
Tug,4,525100340,2024-01-24T04:04:49Z,1.1947,103.843895,3.8,173,511,dynamic_classA,stratified_ship_type_hour
Tug,5,413378990,2024-01-24T05:36:09Z,31.490796666666665,121.38824666666666,10.2,249.4,263,dynamic_classA,stratified_ship_type_hour
Tug,5,246642000,2024-01-24T05:44:23Z,-51.900886666666665,-58.436355000000006,0,179.3,265,satellite,stratified_ship_type_hour
Tug,5,710000398,2024-01-24T05:35:39Z,-23.941783333333333,-46.308188333333334,0,272.5,511,dynamic_classB,stratified_ship_type_hour
Tug,5,413382120,2024-01-24T05:36:35Z,37.64164666666667,120.31234666666666,0,260.6,266,dynamic_classA,stratified_ship_type_hour
Tug,5,413462730,2024-01-24T05:40:52Z,21.892336666666665,113.23614833333333,0.1,187.7,511,dynamic_classA,stratified_ship_type_hour
Tug,5,477308500,2024-01-24T05:37:42Z,22.15981,113.97368333333334,0.1,299.1,177,dynamic_classA,stratified_ship_type_hour
Tug,5,413211540,2024-01-24T05:42:09Z,31.411113333333333,121.49684,0,251.9,145,dynamic_classA,stratified_ship_type_hour
Tug,5,503600000,2024-01-24T05:34:53Z,-20.662301666666668,116.68545999999999,0,258.9,227,dynamic_classA,stratified_ship_type_hour
Tug,5,533006900,2024-01-24T05:33:24Z,1.3140266666666667,104.17817333333333,3.1,261.3,511,dynamic_classA,stratified_ship_type_hour
Tug,5,431000643,2024-01-24T05:29:34Z,26.329878333333333,127.85654333333333,0,249.7,511,dynamic_classA,stratified_ship_type_hour
Tug,5,525018266,2024-01-24T05:38:11Z,1.0967283333333335,104.14376333333333,0.4,91.2,511,dynamic_classA,stratified_ship_type_hour
Tug,5,305542000,2024-01-24T05:39:23Z,51.964195000000004,4.094436666666667,0,20.8,295,dynamic_classA,stratified_ship_type_hour
Tug,5,370480000,2024-01-24T05:36:13Z,8.965016666666665,-79.57307666666667,0,360,511,dynamic_classA,stratified_ship_type_hour
Tug,5,413257540,2024-01-24T05:38:43Z,31.323061666666668,121.68078999999999,0,308,197,dynamic_classA,stratified_ship_type_hour
Tug,5,244790079,2024-01-24T05:33:36Z,51.89055166666667,4.453106666666667,0,286.1,105,dynamic_classA,stratified_ship_type_hour
Tug,5,710004524,2024-01-24T05:38:45Z,-2.5651883333333334,-44.379355000000004,1.9,64.1,64,dynamic_classB,stratified_ship_type_hour
Tug,5,413268110,2024-01-24T05:39:37Z,31.347786666666664,121.53032,0.1,269.6,20,dynamic_classA,stratified_ship_type_hour
Tug,5,503572800,2024-01-24T05:29:52Z,-16.930406666666666,145.78033166666668,0,288.8,511,satellite,stratified_ship_type_hour
Tug,5,367432880,2024-01-24T05:29:56Z,37.25281,-76.52839833333334,0,235.7,511,dynamic_classA,stratified_ship_type_hour
Tug,5,413303120,2024-01-24T05:37:28Z,38.53854833333333,118.974775,9.2,78,78,dynamic_classA,stratified_ship_type_hour
Tug,5,367631990,2024-01-24T05:39:56Z,29.962046666666666,-90.23938166666667,0,188,511,dynamic_classA,stratified_ship_type_hour
Tug,5,242906000,2024-01-24T05:42:17Z,35.89801666666666,-5.490258333333333,0,139.6,247,dynamic_classA,stratified_ship_type_hour
Tug,5,376002200,2024-01-24T05:30:19Z,24.7623,54.069586666666666,6.2,138,135,dynamic_classA,stratified_ship_type_hour
Tug,5,368144320,2024-01-24T05:41:13Z,29.854229999999998,-90.01903999999999,0,290.4,29,dynamic_classA,stratified_ship_type_hour
Tug,5,422543700,2024-01-24T05:34:23Z,25.392051666666667,55.27735499999999,0.1,302.9,511,dynamic_classA,stratified_ship_type_hour
Tug,5,305918000,2024-01-24T05:39:32Z,51.909465,4.421176666666667,0,261.6,32,dynamic_classA,stratified_ship_type_hour
Tug,5,563003730,2024-01-24T05:36:56Z,1.2731416666666666,103.64042333333333,0,268.8,511,dynamic_classA,stratified_ship_type_hour
Tug,5,341597000,2024-01-24T05:42:20Z,26.238558333333334,52.992365,2.7,259.2,290,dynamic_classA,stratified_ship_type_hour
Tug,5,367558150,2024-01-24T05:34:46Z,29.918688333333332,-90.14079333333333,0,250.2,348,dynamic_classA,stratified_ship_type_hour
Tug,5,413562980,2024-01-24T05:41:22Z,31.358506666666663,121.63511666666666,6.7,115.7,124,dynamic_classA,stratified_ship_type_hour
Tug,5,431008916,2024-01-24T05:29:37Z,35.475350000000006,139.98810166666667,0.1,47.4,299,dynamic_classA,stratified_ship_type_hour
Tug,5,533005400,2024-01-24T05:40:14Z,1.3705,103.54262666666666,0,360,511,dynamic_classA,stratified_ship_type_hour
Tug,5,563038120,2024-01-24T05:38:53Z,1.307855,104.00180333333333,0.5,130.9,511,dynamic_classB,stratified_ship_type_hour
Tug,5,413315540,2024-01-24T05:33:44Z,34.749050000000004,119.41334666666667,0.1,296.8,183,dynamic_classA,stratified_ship_type_hour
Tug,5,224026000,2024-01-24T05:31:05Z,41.342549999999996,2.154615,4.8,236.7,235,dynamic_classA,stratified_ship_type_hour
Tug,5,413298790,2024-01-24T05:41:00Z,1.5936683333333332,105.77167833333333,4.9,257.8,254,dynamic_classA,stratified_ship_type_hour
Tug,6,470647000,2024-01-24T06:41:23Z,25.161916666666666,56.36131,0,358.4,358,dynamic_classB,stratified_ship_type_hour
Tug,6,413824275,2024-01-24T06:38:00Z,31.765153333333334,121.03546666666666,3,110.2,511,dynamic_classB,stratified_ship_type_hour
Tug,6,413845798,2024-01-24T06:38:49Z,22.548091666666668,113.62064000000001,0,0,0,dynamic_classB,stratified_ship_type_hour
Tug,6,563007580,2024-01-24T06:33:19Z,1.2465116666666667,103.849295,2.6,258.5,511,dynamic_classB,stratified_ship_type_hour
Tug,6,563009060,2024-01-24T06:39:53Z,1.2765683333333333,103.64064166666667,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,6,710009840,2024-01-24T06:38:23Z,-22.824779999999997,-43.09169333333333,0,268.8,511,dynamic_classB,stratified_ship_type_hour
Tug,6,412323159,2024-01-24T06:35:05Z,30.916665000000002,123.55567333333333,9.9,68,511,dynamic_classB,stratified_ship_type_hour
Tug,6,525012083,2024-01-24T06:35:55Z,1.0889233333333335,103.91356,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,6,563073860,2024-01-24T06:40:11Z,1.3063399999999998,103.72794999999999,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,6,525020100,2024-01-24T06:34:07Z,1.2314416666666665,103.82442166666667,0.2,0,511,dynamic_classB,stratified_ship_type_hour
Tug,6,242562000,2024-01-24T06:34:32Z,30.421453333333332,-9.635124999999999,0,262.5,511,dynamic_classB,stratified_ship_type_hour
Tug,6,563016250,2024-01-24T06:37:48Z,1.2308733333333335,103.62381166666667,3.2,79.7,511,dynamic_classB,stratified_ship_type_hour
Tug,6,563005620,2024-01-24T06:41:01Z,1.3011533333333332,103.72801666666666,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,6,563028890,2024-01-24T06:34:31Z,1.4284666666666666,103.89275666666667,0.2,0,511,dynamic_classB,stratified_ship_type_hour
Tug,6,710130155,2024-01-24T06:37:43Z,-32.129911666666665,-52.102565,0,302.9,302,dynamic_classB,stratified_ship_type_hour
Tug,6,525022053,2024-01-24T06:37:19Z,1.6991416666666666,101.426265,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,6,563020940,2024-01-24T06:33:16Z,1.3559583333333334,104.03417666666665,0,204.4,511,dynamic_classB,stratified_ship_type_hour
Tug,6,710006132,2024-01-24T06:39:02Z,-20.285211666666665,-40.246775,0.1,59,511,dynamic_classB,stratified_ship_type_hour
Tug,6,470172000,2024-01-24T06:39:09Z,24.455303333333333,54.49208,0.6,67.1,511,dynamic_classA,stratified_ship_type_hour
Tug,6,431015264,2024-01-24T06:33:23Z,30.726735,130.99019666666666,0.1,278.5,326,dynamic_classB,stratified_ship_type_hour
Tug,6,710022910,2024-01-24T06:40:08Z,-23.918556666666667,-46.367830000000005,0.1,97.2,97,dynamic_classB,stratified_ship_type_hour
Tug,6,710003120,2024-01-24T06:35:13Z,-22.871176666666667,-43.11320166666667,0,255.5,511,dynamic_classB,stratified_ship_type_hour
Tug,6,565940000,2024-01-24T06:42:13Z,1.2990083333333333,103.75633333333333,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,6,775990022,2024-01-24T06:34:28Z,10.595743333333333,-71.61513833333333,0,231.6,511,dynamic_classB,stratified_ship_type_hour
Tug,6,413442450,2024-01-24T06:40:43Z,29.778953333333334,122.07131666666668,0,158.2,511,dynamic_classB,stratified_ship_type_hour
Tug,6,563073860,2024-01-24T06:33:37Z,1.3063433333333334,103.72795666666666,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,6,413360940,2024-01-24T06:39:29Z,31.841803333333335,120.93679,0,234.3,234,dynamic_classB,stratified_ship_type_hour
Tug,6,413869132,2024-01-24T06:35:54Z,31.996781666666667,120.82983833333333,0,24.8,511,dynamic_classB,stratified_ship_type_hour
Tug,6,525200040,2024-01-24T06:41:56Z,1.68817,101.45446,0,86.6,511,dynamic_classB,stratified_ship_type_hour
Tug,6,563016250,2024-01-24T06:39:50Z,1.2309533333333333,103.62532166666666,3.3,89.3,511,dynamic_classB,stratified_ship_type_hour
Tug,6,563015540,2024-01-24T06:40:53Z,1.2913433333333333,103.76019666666666,0.1,268.6,511,dynamic_classB,stratified_ship_type_hour
Tug,6,563040671,2024-01-24T06:35:28Z,1.3072383333333333,103.72747833333332,0,360,511,dynamic_classB,stratified_ship_type_hour
Tug,6,413868629,2024-01-24T06:40:24Z,31.923556666666666,120.17265333333333,0,0,480,dynamic_classB,stratified_ship_type_hour
Tug,6,563073860,2024-01-24T06:37:35Z,1.30635,103.72797166666666,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,6,563009360,2024-01-24T06:38:37Z,1.3064533333333335,103.69455166666667,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,6,563012390,2024-01-24T06:37:34Z,1.30183,104.01168166666666,2.2,295.9,511,dynamic_classB,stratified_ship_type_hour
Tug,6,525015985,2024-01-24T06:34:15Z,-6.10213,106.87976166666667,0,80.9,511,dynamic_classB,stratified_ship_type_hour
Tug,6,403705510,2024-01-24T06:42:06Z,27.075493333333334,49.669381666666666,5.9,125.9,511,dynamic_classB,stratified_ship_type_hour
Tug,6,563019050,2024-01-24T06:38:24Z,1.2836150000000002,103.72776999999999,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,7,710026890,2024-01-24T07:06:16Z,-22.870021666666666,-43.11165333333334,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,7,563037460,2024-01-24T07:02:05Z,1.3554016666666666,104.03666333333334,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,7,564311000,2024-01-24T07:03:52Z,1.2955416666666666,103.759175,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,7,566360000,2024-01-24T07:16:40Z,1.2193,103.74281666666667,4.3,280.3,511,dynamic_classB,stratified_ship_type_hour
Tug,7,563037570,2024-01-24T07:03:11Z,1.30318,103.72859333333334,0,360,511,dynamic_classB,stratified_ship_type_hour
Tug,7,563037570,2024-01-24T07:02:27Z,1.30318,103.72859333333334,0,360,511,dynamic_classB,stratified_ship_type_hour
Tug,7,563073480,2024-01-24T07:00:11Z,1.227675,103.64294666666666,0.4,360,511,dynamic_classB,stratified_ship_type_hour
Tug,7,755053000,2024-01-24T07:05:45Z,-32.60561166666667,-60.75856,5.3,334.5,511,satellite,stratified_ship_type_hour
Tug,7,563079270,2024-01-24T07:07:56Z,1.2855733333333332,103.76901333333333,0,83.9,511,dynamic_classB,stratified_ship_type_hour
Tug,7,412469746,2024-01-24T07:03:59Z,22.159846666666667,113.70414666666667,9.8,273.7,511,dynamic_classB,stratified_ship_type_hour
Tug,7,567213633,2024-01-24T07:06:07Z,13.514608333333333,100.62616833333333,2.2,140.4,511,dynamic_classB,stratified_ship_type_hour
Tug,7,419956663,2024-01-24T07:02:33Z,22.469295,69.66556999999999,8.2,188.3,511,dynamic_classB,stratified_ship_type_hour
Tug,7,525000000,2024-01-24T07:03:51Z,1.0190533333333334,103.93188666666667,0,360,511,dynamic_classA,stratified_ship_type_hour
Tug,7,566224000,2024-01-24T07:07:13Z,1.0759566666666667,103.89762666666667,0.5,257.5,511,dynamic_classB,stratified_ship_type_hour
Tug,7,512003275,2024-01-24T07:01:56Z,-45.814854999999994,170.62435833333333,0.3,168.4,511,satellite,stratified_ship_type_hour
Tug,7,525021309,2024-01-24T07:02:38Z,1.0788183333333334,103.897415,0,360,511,dynamic_classB,stratified_ship_type_hour
Tug,7,563037570,2024-01-24T07:08:32Z,1.3031499999999998,103.72850833333334,0.1,360,511,dynamic_classB,stratified_ship_type_hour
Tug,7,419082100,2024-01-24T07:00:47Z,21.71578333333333,72.507319999999993,0,16.5,511,dynamic_classB,stratified_ship_type_hour
Tug,7,312907000,2024-01-24T07:00:08Z,1.31043,103.65652666666666,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,7,563015540,2024-01-24T07:03:13Z,1.2892666666666666,103.76087333333334,5.4,146.6,511,dynamic_classB,stratified_ship_type_hour
Tug,7,271046641,2024-01-24T07:01:13Z,38.781166666666664,26.930445000000002,0,24,46,dynamic_classA,stratified_ship_type_hour
Tug,7,565164000,2024-01-24T07:02:28Z,1.4005183333333333,104.01379,1.9,355,511,dynamic_classB,stratified_ship_type_hour
Tug,7,470172000,2024-01-24T07:01:23Z,24.456691666666664,54.49254833333334,0.4,122.3,511,dynamic_classA,stratified_ship_type_hour
Tug,7,572596220,2024-01-24T07:05:51Z,10.396935000000001,-14.780688333333334,3,235,511,dynamic_classB,stratified_ship_type_hour
Tug,7,563079270,2024-01-24T07:01:53Z,1.2855733333333332,103.768985,0,83.9,511,dynamic_classB,stratified_ship_type_hour
Tug,7,477995677,2024-01-24T07:00:35Z,22.31510666666667,114.09581333333334,3.3,78.6,511,dynamic_classB,stratified_ship_type_hour
Tug,7,755053000,2024-01-24T07:00:16Z,-32.61301666666667,-60.75488666666667,5.2,347.4,511,dynamic_classA,stratified_ship_type_hour
Tug,7,525003314,2024-01-24T07:06:53Z,1.2167649999999999,103.86295333333334,4.1,235.3,511,dynamic_classB,stratified_ship_type_hour
Tug,7,525900343,2024-01-24T07:05:23Z,1.1653066666666667,103.91984166666666,2.3,49.7,511,dynamic_classB,stratified_ship_type_hour
Tug,7,525003327,2024-01-24T07:03:06Z,-3.7265466666666667,114.51379166666668,0.4,123.2,511,dynamic_classB,stratified_ship_type_hour
Tug,7,567111242,2024-01-24T07:04:35Z,1.3576383333333333,103.27759999999999,6.3,303.5,511,dynamic_classB,stratified_ship_type_hour
Tug,7,710000030,2024-01-24T07:05:43Z,-21.873503333333336,-41.01112333333333,0,171.5,511,satellite,stratified_ship_type_hour
Tug,7,710023710,2024-01-24T07:07:08Z,-22.354041666666667,-41.726045,0.6,234.9,511,satellite,stratified_ship_type_hour
Tug,7,563079270,2024-01-24T07:08:03Z,1.2855733333333332,103.76901333333333,0,83.9,511,dynamic_classB,stratified_ship_type_hour
Tug,7,403013000,2024-01-24T07:01:03Z,21.468416666666666,39.150753333333334,0,36.1,511,dynamic_classB,stratified_ship_type_hour
Tug,7,565638000,2024-01-24T07:04:35Z,1.29291,103.736345,6.2,116.9,511,dynamic_classB,stratified_ship_type_hour
Tug,7,533170705,2024-01-24T07:06:25Z,1.3835716666666669,104.488715,4.9,72.2,511,dynamic_classB,stratified_ship_type_hour
Tug,8,563029730,2024-01-24T08:04:41Z,1.292935,103.75910166666667,0.7,154.6,511,dynamic_classB,stratified_ship_type_hour
Tug,8,563009430,2024-01-24T08:03:06Z,1.2963166666666666,103.75404333333333,0.1,98.4,511,dynamic_classB,stratified_ship_type_hour
Tug,8,563006410,2024-01-24T08:05:13Z,1.2074783333333334,103.83213333333333,2.7,281.6,511,dynamic_classB,stratified_ship_type_hour
Tug,8,525100340,2024-01-24T08:01:13Z,1.16747,104.00176333333334,0,360,511,dynamic_classA,stratified_ship_type_hour
Tug,8,525100212,2024-01-24T08:02:40Z,-5.096771666666667,107.00820333333333,4.3,188.2,511,dynamic_classB,stratified_ship_type_hour
Tug,8,533001470,2024-01-24T08:02:10Z,2.982175,101.39143166666666,0,98.1,511,dynamic_classB,stratified_ship_type_hour
Tug,8,341977000,2024-01-24T08:03:49Z,25.273185,55.26177499999999,0,333.3,511,dynamic_classB,stratified_ship_type_hour
Tug,8,563073860,2024-01-24T08:02:08Z,1.3063216666666666,103.727965,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,8,533170488,2024-01-24T08:04:23Z,1.258185,104.232595,4.1,81.9,511,dynamic_classB,stratified_ship_type_hour
Tug,8,312907000,2024-01-24T08:01:01Z,1.3104550000000001,103.65655,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,8,273341630,2024-01-24T08:04:36Z,59.88343,30.188391666666668,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,8,525100117,2024-01-24T08:02:03Z,1.1650183333333333,104.00175666666668,0.2,231.3,231,dynamic_classB,stratified_ship_type_hour
Tug,8,525300018,2024-01-24T08:04:42Z,1.1380466666666667,103.78234666666667,2.4,224.9,511,dynamic_classB,stratified_ship_type_hour
Tug,8,563069180,2024-01-24T08:04:28Z,1.0080783333333332,103.94487666666667,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,8,563015370,2024-01-24T08:03:30Z,1.31155,103.64033833333333,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,8,525015724,2024-01-24T08:03:29Z,1.3084916666666666,103.72462833333334,0,96.2,511,dynamic_classB,stratified_ship_type_hour
Tug,8,563016450,2024-01-24T08:03:34Z,1.2976633333333334,103.69377666666666,4.8,58.5,511,dynamic_classB,stratified_ship_type_hour
Tug,8,710026890,2024-01-24T08:03:25Z,-22.87004,-43.11166166666667,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,8,525015724,2024-01-24T08:03:05Z,1.3084916666666666,103.72462833333334,0,96.2,511,dynamic_classB,stratified_ship_type_hour
Tug,8,563019050,2024-01-24T08:03:24Z,1.2836566666666667,103.72770999999999,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,8,563009046,2024-01-24T08:03:47Z,1.2797116666666668,103.73757833333335,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,8,563015370,2024-01-24T08:00:45Z,1.3115633333333332,103.64031666666666,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,8,413867562,2024-01-24T08:04:38Z,31.589136666666665,121.32814666666667,0.1,0,0,dynamic_classB,stratified_ship_type_hour
Tug,8,565638000,2024-01-24T08:05:12Z,1.2937800000000002,103.75051166666667,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,8,710000115,2024-01-24T08:03:47Z,-26.98125,-48.569066666666664,1.4,134,129,satellite,stratified_ship_type_hour
Tug,8,261000010,2024-01-24T08:02:10Z,54.39253166666666,18.673585,0,185.4,511,dynamic_classB,stratified_ship_type_hour
Tug,8,525400840,2024-01-24T08:00:40Z,1.20185,104.01068333333333,2.3,247.1,511,dynamic_classB,stratified_ship_type_hour
Tug,8,563029760,2024-01-24T08:04:39Z,1.29345,103.70823833333334,0.1,14.4,511,dynamic_classB,stratified_ship_type_hour
Tug,8,373745000,2024-01-24T08:03:51Z,9.389978333333334,-79.838785,0,278.8,278,dynamic_classB,stratified_ship_type_hour
Tug,8,677026500,2024-01-24T08:00:51Z,1.2972700000000001,103.69243833333333,1.4,61.7,511,dynamic_classB,stratified_ship_type_hour
Tug,8,755053000,2024-01-24T08:00:42Z,-32.53675166666667,-60.80146666666667,4.8,355.1,511,satellite,stratified_ship_type_hour
Tug,8,525015724,2024-01-24T08:03:18Z,1.3084916666666666,103.72462833333334,0,96.2,511,dynamic_classB,stratified_ship_type_hour
Tug,8,563009360,2024-01-24T08:02:11Z,1.3064233333333335,103.694535,0,0,511,dynamic_classB,stratified_ship_type_hour
Tug,8,271010022,2024-01-24T08:04:04Z,40.71337833333334,29.467665,0.1,124,511,dynamic_classB,stratified_ship_type_hour
Tug,8,710000115,2024-01-24T08:01:07Z,-26.9804,-48.56988333333334,1.5,149,130,satellite,stratified_ship_type_hour
Tug,8,525018170,2024-01-24T08:04:34Z,1.1420033333333335,103.650465,0.1,0,511,dynamic_classB,stratified_ship_type_hour
Tug,8,710000115,2024-01-24T08:04:05Z,-26.981350000000003,-48.568933333333334,1.3,142,131,satellite,stratified_ship_type_hour
Tug,8,710013750,2024-01-24T08:00:19Z,-22.821388333333335,-43.117475,0,286.1,511,dynamic_classB,stratified_ship_type_hour
Tug,9,525016717,2024-01-24T09:14:27Z,-0.8347816666666666,117.25301666666665,0,317.2,511,dynamic_classA,stratified_ship_type_hour
Tug,9,525003310,2024-01-24T09:06:34Z,-0.8332316666666666,117.28164666666666,0,250.1,511,dynamic_classB,stratified_ship_type_hour
Tug,9,525016717,2024-01-24T09:29:28Z,-0.83477,117.25300999999999,0.1,272.1,511,dynamic_classA,stratified_ship_type_hour
Tug,9,525004107,2024-01-24T09:24:35Z,-0.8070316666666667,117.765065,0.2,187.9,24,dynamic_classA,stratified_ship_type_hour
Tug,9,525004107,2024-01-24T09:29:26Z,-0.80728,117.76495666666666,0.2,203.3,9,dynamic_classA,stratified_ship_type_hour
Tug,9,525016717,2024-01-24T09:00:12Z,-0.8347650000000001,117.25302166666667,0,301,511,satellite,stratified_ship_type_hour
Tug,9,512009020,2024-01-24T09:05:36Z,-46.97105,168.12347499999998,0,184.6,511,satellite,stratified_ship_type_hour
Tug,9,525016717,2024-01-24T09:02:22Z,-0.83476,117.253045,0,7.8,511,satellite,stratified_ship_type_hour
