section,variable,value
strata_allocation,ship_type,Tanker
strata_allocation,hour,5
strata_allocation,stratum_n,444497
strata_allocation,proportion,0.00701794067727074
strata_allocation,raw_allocation,70.1794067727074
strata_allocation,n_alloc,70
strata_allocation,ship_type,Tug
strata_allocation,hour,5
strata_allocation,stratum_n,228719
strata_allocation,proportion,0.00361112982486875
strata_allocation,raw_allocation,36.1112982486875
strata_allocation,n_alloc,36
strata_allocation,ship_type,Unknown
strata_allocation,hour,5
strata_allocation,stratum_n,73660
strata_allocation,proportion,0.00116298087565892
strata_allocation,raw_allocation,11.6298087565892
strata_allocation,n_alloc,12
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,5
strata_allocation,stratum_n,9324
strata_allocation,proportion,0.000147211969653051
strata_allocation,raw_allocation,1.47211969653051
strata_allocation,n_alloc,1
strata_allocation,ship_type,Cargo
strata_allocation,hour,6
strata_allocation,stratum_n,968799
strata_allocation,proportion,0.0152958825598355
strata_allocation,raw_allocation,152.958825598355
strata_allocation,n_alloc,153
strata_allocation,ship_type,Fishing Vessel
strata_allocation,hour,6
strata_allocation,stratum_n,283063
strata_allocation,proportion,0.004469140043533
strata_allocation,raw_allocation,44.69140043533
strata_allocation,n_alloc,45
strata_allocation,ship_type,High-Speed Craft
strata_allocation,hour,6
strata_allocation,stratum_n,24203
strata_allocation,proportion,0.000382129054216302
strata_allocation,raw_allocation,3.82129054216302
strata_allocation,n_alloc,4
strata_allocation,ship_type,Other
strata_allocation,hour,6
strata_allocation,stratum_n,377058
strata_allocation,proportion,0.00595318005721152
strata_allocation,raw_allocation,59.5318005721152
strata_allocation,n_alloc,59
strata_allocation,ship_type,Passenger Ship
strata_allocation,hour,6
strata_allocation,stratum_n,130679
strata_allocation,proportion,0.00206322533057605
strata_allocation,raw_allocation,20.6322533057605
strata_allocation,n_alloc,21
strata_allocation,ship_type,Pleasure Craft
strata_allocation,hour,6
strata_allocation,stratum_n,67853
strata_allocation,proportion,0.0010712970588662
strata_allocation,raw_allocation,10.712970588662
strata_allocation,n_alloc,11
strata_allocation,ship_type,Reserved
strata_allocation,hour,6
strata_allocation,stratum_n,4826
strata_allocation,proportion,7.61952987500671e-05
strata_allocation,raw_allocation,0.761952987500671
strata_allocation,n_alloc,2
strata_allocation,ship_type,Sailing Vessel
strata_allocation,hour,6
strata_allocation,stratum_n,30974
strata_allocation,proportion,0.000489032984559589
strata_allocation,raw_allocation,4.8903298455959
strata_allocation,n_alloc,5
strata_allocation,ship_type,Search and Rescue
strata_allocation,hour,6
strata_allocation,stratum_n,10772
strata_allocation,proportion,0.000170073716977978
strata_allocation,raw_allocation,1.70073716977978
strata_allocation,n_alloc,2
strata_allocation,ship_type,Special Craft
strata_allocation,hour,6
strata_allocation,stratum_n,117568
strata_allocation,proportion,0.00185622231318854
strata_allocation,raw_allocation,18.5622231318854
strata_allocation,n_alloc,18
strata_allocation,ship_type,Tanker
strata_allocation,hour,6
strata_allocation,stratum_n,469476
strata_allocation,proportion,0.00741232160712526
strata_allocation,raw_allocation,74.1232160712526
strata_allocation,n_alloc,74
strata_allocation,ship_type,Tug
strata_allocation,hour,6
strata_allocation,stratum_n,247931
strata_allocation,proportion,0.00391445847791191
strata_allocation,raw_allocation,39.1445847791191
strata_allocation,n_alloc,39
strata_allocation,ship_type,Unknown
strata_allocation,hour,6
strata_allocation,stratum_n,78658
strata_allocation,proportion,0.0012418917963288
strata_allocation,raw_allocation,12.418917963288
strata_allocation,n_alloc,12
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,6
strata_allocation,stratum_n,9942
strata_allocation,proportion,0.000156969262364933
strata_allocation,raw_allocation,1.56969262364933
strata_allocation,n_alloc,1
strata_allocation,ship_type,Cargo
strata_allocation,hour,7
strata_allocation,stratum_n,924812
strata_allocation,proportion,0.0146013938308427
strata_allocation,raw_allocation,146.013938308427
strata_allocation,n_alloc,146
strata_allocation,ship_type,Fishing Vessel
strata_allocation,hour,7
strata_allocation,stratum_n,256449
strata_allocation,proportion,0.00404894491694073
strata_allocation,raw_allocation,40.4894491694073
strata_allocation,n_alloc,40
strata_allocation,ship_type,High-Speed Craft
strata_allocation,hour,7
strata_allocation,stratum_n,24260
strata_allocation,proportion,0.000383028998689728
strata_allocation,raw_allocation,3.83028998689728
strata_allocation,n_alloc,4
strata_allocation,ship_type,Other
strata_allocation,hour,7
strata_allocation,stratum_n,367580
strata_allocation,proportion,0.00580353665863027
strata_allocation,raw_allocation,58.0353665863027
strata_allocation,n_alloc,58
strata_allocation,ship_type,Passenger Ship
strata_allocation,hour,7
strata_allocation,stratum_n,121755
strata_allocation,proportion,0.00192232876073652
strata_allocation,raw_allocation,19.2232876073652
strata_allocation,n_alloc,19
strata_allocation,ship_type,Pleasure Craft
strata_allocation,hour,7
strata_allocation,stratum_n,65504
strata_allocation,proportion,0.00103420987346133
strata_allocation,raw_allocation,10.3420987346133
strata_allocation,n_alloc,10
strata_allocation,ship_type,Reserved
strata_allocation,hour,7
strata_allocation,stratum_n,4870
strata_allocation,proportion,7.68899927295539e-05
strata_allocation,raw_allocation,0.768899927295538
strata_allocation,n_alloc,2
strata_allocation,ship_type,Sailing Vessel
strata_allocation,hour,7
strata_allocation,stratum_n,31123
strata_allocation,proportion,0.000491385470990124
strata_allocation,raw_allocation,4.91385470990124
strata_allocation,n_alloc,5
strata_allocation,ship_type,Search and Rescue
strata_allocation,hour,7
strata_allocation,stratum_n,10302
strata_allocation,proportion,0.000162653122197097
strata_allocation,raw_allocation,1.62653122197097
strata_allocation,n_alloc,2
strata_allocation,ship_type,Special Craft
strata_allocation,hour,7
strata_allocation,stratum_n,115550
strata_allocation,proportion,0.00182436112112935
strata_allocation,raw_allocation,18.2436112112935
strata_allocation,n_alloc,18
strata_allocation,ship_type,Tanker
strata_allocation,hour,7
strata_allocation,stratum_n,461616
strata_allocation,proportion,0.00728822400078968
strata_allocation,raw_allocation,72.8822400078968
strata_allocation,n_alloc,73
strata_allocation,ship_type,Tug
strata_allocation,hour,7
strata_allocation,stratum_n,236467
strata_allocation,proportion,0.00373345911925655
strata_allocation,raw_allocation,37.3345911925655
strata_allocation,n_alloc,37
strata_allocation,ship_type,Unknown
strata_allocation,hour,7
strata_allocation,stratum_n,75658
strata_allocation,proportion,0.00119452629772743
strata_allocation,raw_allocation,11.9452629772743
strata_allocation,n_alloc,12
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,7
strata_allocation,stratum_n,9755
strata_allocation,proportion,0.000154016812952115
strata_allocation,raw_allocation,1.54016812952115
strata_allocation,n_alloc,1
strata_allocation,ship_type,Cargo
strata_allocation,hour,8
strata_allocation,stratum_n,862360
strata_allocation,proportion,0.0136153704579585
strata_allocation,raw_allocation,136.153704579585
strata_allocation,n_alloc,136
strata_allocation,ship_type,Fishing Vessel
strata_allocation,hour,8
strata_allocation,stratum_n,272799
strata_allocation,proportion,0.00430708688431818
strata_allocation,raw_allocation,43.0708688431818
strata_allocation,n_alloc,43
strata_allocation,ship_type,High-Speed Craft
strata_allocation,hour,8
strata_allocation,stratum_n,26069
strata_allocation,proportion,0.000411590394346353
strata_allocation,raw_allocation,4.11590394346353
strata_allocation,n_alloc,4
strata_allocation,ship_type,Other
strata_allocation,hour,8
strata_allocation,stratum_n,379023
strata_allocation,proportion,0.00598420445879542
strata_allocation,raw_allocation,59.8420445879542
strata_allocation,n_alloc,60
strata_allocation,ship_type,Passenger Ship
strata_allocation,hour,8
strata_allocation,stratum_n,128588
strata_allocation,proportion,0.0020302115780509
strata_allocation,raw_allocation,20.302115780509
strata_allocation,n_alloc,20
strata_allocation,ship_type,Pleasure Craft
strata_allocation,hour,8
strata_allocation,stratum_n,65791
strata_allocation,proportion,0.00103874117282753
strata_allocation,raw_allocation,10.3874117282753
strata_allocation,n_alloc,10
strata_allocation,ship_type,Reserved
strata_allocation,hour,8
strata_allocation,stratum_n,5212
strata_allocation,proportion,8.22896595701098e-05
strata_allocation,raw_allocation,0.822896595701098
strata_allocation,n_alloc,2
strata_allocation,ship_type,Sailing Vessel
strata_allocation,hour,8
strata_allocation,stratum_n,31175
strata_allocation,proportion,0.000492206472965881
strata_allocation,raw_allocation,4.92206472965881
strata_allocation,n_alloc,5
strata_allocation,ship_type,Search and Rescue
strata_allocation,hour,8
strata_allocation,stratum_n,9943
strata_allocation,proportion,0.000156985050864467
strata_allocation,raw_allocation,1.56985050864467
strata_allocation,n_alloc,1
strata_allocation,ship_type,Special Craft
strata_allocation,hour,8
strata_allocation,stratum_n,119237
strata_allocation,proportion,0.00188257331891043
strata_allocation,raw_allocation,18.8257331891043
strata_allocation,n_alloc,19
strata_allocation,ship_type,Tanker
strata_allocation,hour,8
strata_allocation,stratum_n,434794
strata_allocation,proportion,0.00686474486629438
strata_allocation,raw_allocation,68.6474486629438
strata_allocation,n_alloc,69
strata_allocation,ship_type,Tug
strata_allocation,hour,8
strata_allocation,stratum_n,239741
strata_allocation,proportion,0.00378515066673018
strata_allocation,raw_allocation,37.8515066673018
strata_allocation,n_alloc,38
strata_allocation,ship_type,Unknown
strata_allocation,hour,8
strata_allocation,stratum_n,76796
strata_allocation,proportion,0.00121249361019688
strata_allocation,raw_allocation,12.1249361019688
strata_allocation,n_alloc,12
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,8
strata_allocation,stratum_n,10125
strata_allocation,proportion,0.000159858557779617
strata_allocation,raw_allocation,1.59858557779617
strata_allocation,n_alloc,2
strata_allocation,ship_type,Cargo
strata_allocation,hour,9
strata_allocation,stratum_n,854445
strata_allocation,proportion,0.0134904044841486
strata_allocation,raw_allocation,134.904044841486
strata_allocation,n_alloc,135
strata_allocation,ship_type,Fishing Vessel
strata_allocation,hour,9
strata_allocation,stratum_n,298647
strata_allocation,proportion,0.00471518802026757
strata_allocation,raw_allocation,47.1518802026757
strata_allocation,n_alloc,47
strata_allocation,ship_type,High-Speed Craft
strata_allocation,hour,9
strata_allocation,stratum_n,25820
strata_allocation,proportion,0.00040765905796244
strata_allocation,raw_allocation,4.0765905796244
strata_allocation,n_alloc,4
strata_allocation,ship_type,Other
strata_allocation,hour,9
strata_allocation,stratum_n,378736
strata_allocation,proportion,0.00597967315942922
strata_allocation,raw_allocation,59.7967315942922
strata_allocation,n_alloc,60
strata_allocation,ship_type,Passenger Ship
strata_allocation,hour,9
strata_allocation,stratum_n,128397
strata_allocation,proportion,0.00202719597463994
strata_allocation,raw_allocation,20.2719597463994
strata_allocation,n_alloc,20
strata_allocation,ship_type,Pleasure Craft
strata_allocation,hour,9
strata_allocation,stratum_n,65905
strata_allocation,proportion,0.00104054106177438
strata_allocation,raw_allocation,10.4054106177438
strata_allocation,n_alloc,10
strata_allocation,ship_type,Reserved
strata_allocation,hour,9
strata_allocation,stratum_n,4899
strata_allocation,proportion,7.73478592160337e-05
strata_allocation,raw_allocation,0.773478592160337
strata_allocation,n_alloc,2
strata_allocation,ship_type,Sailing Vessel
strata_allocation,hour,9
strata_allocation,stratum_n,30635
strata_allocation,proportion,0.000483680683217635
strata_allocation,raw_allocation,4.83680683217635
strata_allocation,n_alloc,5
strata_allocation,ship_type,Search and Rescue
strata_allocation,hour,9
strata_allocation,stratum_n,10298
strata_allocation,proportion,0.000162589968198962
strata_allocation,raw_allocation,1.62589968198962
strata_allocation,n_alloc,2
strata_allocation,ship_type,Special Craft
strata_allocation,hour,9
strata_allocation,stratum_n,118393
strata_allocation,proportion,0.00186924782530392
strata_allocation,raw_allocation,18.6924782530392
strata_allocation,n_alloc,19
strata_allocation,ship_type,Tanker
strata_allocation,hour,9
strata_allocation,stratum_n,438971
strata_allocation,proportion,0.00693069342884702
strata_allocation,raw_allocation,69.3069342884702
strata_allocation,n_alloc,69
strata_allocation,ship_type,Tug
strata_allocation,hour,9
strata_allocation,stratum_n,241001
strata_allocation,proportion,0.00380504417614275
strata_allocation,raw_allocation,38.0504417614275
strata_allocation,n_alloc,38
strata_allocation,ship_type,Unknown
strata_allocation,hour,9
strata_allocation,stratum_n,80571
strata_allocation,proportion,0.00127209519593694
strata_allocation,raw_allocation,12.7209519593694
strata_allocation,n_alloc,13
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,9
strata_allocation,stratum_n,10353
strata_allocation,proportion,0.000163458335673321
strata_allocation,raw_allocation,1.63458335673321
strata_allocation,n_alloc,2
strata_allocation,ship_type,Cargo
strata_allocation,hour,10
strata_allocation,stratum_n,847394
strata_allocation,proportion,0.0133790797739358
strata_allocation,raw_allocation,133.790797739358
strata_allocation,n_alloc,134
strata_allocation,ship_type,Fishing Vessel
strata_allocation,hour,10
strata_allocation,stratum_n,261341
strata_allocation,proportion,0.00412618225666003
strata_allocation,raw_allocation,41.2618225666003
strata_allocation,n_alloc,41
strata_allocation,ship_type,High-Speed Craft
strata_allocation,hour,10
strata_allocation,stratum_n,26783
strata_allocation,proportion,0.000422863383013479
strata_allocation,raw_allocation,4.22863383013479
strata_allocation,n_alloc,4
strata_allocation,ship_type,Other
strata_allocation,hour,10
strata_allocation,stratum_n,380540
strata_allocation,proportion,0.00600815561258818
strata_allocation,raw_allocation,60.0815561258818
strata_allocation,n_alloc,60
strata_allocation,ship_type,Passenger Ship
strata_allocation,hour,10
strata_allocation,stratum_n,127582
strata_allocation,proportion,0.00201432834751991
strata_allocation,raw_allocation,20.1432834751991
strata_allocation,n_alloc,20
strata_allocation,ship_type,Pleasure Craft
strata_allocation,hour,10
strata_allocation,stratum_n,66281
strata_allocation,proportion,0.00104647753759909
strata_allocation,raw_allocation,10.4647753759909
strata_allocation,n_alloc,10
strata_allocation,ship_type,Reserved
strata_allocation,hour,10
strata_allocation,stratum_n,5179
strata_allocation,proportion,8.17686390854947e-05
strata_allocation,raw_allocation,0.817686390854947
strata_allocation,n_alloc,2
strata_allocation,ship_type,Sailing Vessel
strata_allocation,hour,10
strata_allocation,stratum_n,31622
strata_allocation,proportion,0.000499263932257485
strata_allocation,raw_allocation,4.99263932257485
strata_allocation,n_alloc,5
strata_allocation,ship_type,Search and Rescue
strata_allocation,hour,10
strata_allocation,stratum_n,10054
strata_allocation,proportion,0.000158737574312718
strata_allocation,raw_allocation,1.58737574312718
strata_allocation,n_alloc,1
strata_allocation,ship_type,Special Craft
strata_allocation,hour,10
strata_allocation,stratum_n,117768
strata_allocation,proportion,0.0018593800130953
strata_allocation,raw_allocation,18.593800130953
strata_allocation,n_alloc,18
strata_allocation,ship_type,Tanker
strata_allocation,hour,10
strata_allocation,stratum_n,425805
strata_allocation,proportion,0.00672282204398515
strata_allocation,raw_allocation,67.2282204398515
strata_allocation,n_alloc,67
strata_allocation,ship_type,Tug
strata_allocation,hour,10
strata_allocation,stratum_n,241894
strata_allocation,proportion,0.00381914330622643
strata_allocation,raw_allocation,38.1914330622643
strata_allocation,n_alloc,38
strata_allocation,ship_type,Unknown
strata_allocation,hour,10
strata_allocation,stratum_n,76322
strata_allocation,proportion,0.00120500986141787
strata_allocation,raw_allocation,12.0500986141787
strata_allocation,n_alloc,12
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,10
strata_allocation,stratum_n,9852
strata_allocation,proportion,0.000155548297406892
strata_allocation,raw_allocation,1.55548297406892
strata_allocation,n_alloc,1
strata_allocation,ship_type,Cargo
strata_allocation,hour,11
strata_allocation,stratum_n,821079
strata_allocation,proportion,0.0129636054087042
strata_allocation,raw_allocation,129.636054087042
strata_allocation,n_alloc,130
strata_allocation,ship_type,Fishing Vessel
strata_allocation,hour,11
strata_allocation,stratum_n,268227
strata_allocation,proportion,0.0042349018644497
strata_allocation,raw_allocation,42.349018644497
strata_allocation,n_alloc,42
strata_allocation,ship_type,High-Speed Craft
strata_allocation,hour,11
strata_allocation,stratum_n,25039
strata_allocation,proportion,0.00039532823982655
strata_allocation,raw_allocation,3.9532823982655
strata_allocation,n_alloc,4
strata_allocation,ship_type,Other
strata_allocation,hour,11
strata_allocation,stratum_n,373508
strata_allocation,proportion,0.00589713088386657
strata_allocation,raw_allocation,58.9713088386657
strata_allocation,n_alloc,59
strata_allocation,ship_type,Passenger Ship
strata_allocation,hour,11
strata_allocation,stratum_n,110013
strata_allocation,proportion,0.00173694019921076
strata_allocation,raw_allocation,17.3694019921076
strata_allocation,n_alloc,17
strata_allocation,ship_type,Pleasure Craft
strata_allocation,hour,11
strata_allocation,stratum_n,64828
strata_allocation,proportion,0.00102353684777649
strata_allocation,raw_allocation,10.2353684777649
strata_allocation,n_alloc,10
strata_allocation,ship_type,Reserved
strata_allocation,hour,11
strata_allocation,stratum_n,5010
strata_allocation,proportion,7.91003826642843e-05
strata_allocation,raw_allocation,0.791003826642843
strata_allocation,n_alloc,2
strata_allocation,ship_type,Sailing Vessel
strata_allocation,hour,11
strata_allocation,stratum_n,31451
strata_allocation,proportion,0.000496564098837207
strata_allocation,raw_allocation,4.96564098837207
strata_allocation,n_alloc,5
strata_allocation,ship_type,Search and Rescue
strata_allocation,hour,11
strata_allocation,stratum_n,9005
strata_allocation,proportion,0.000142175438301773
strata_allocation,raw_allocation,1.42175438301773
strata_allocation,n_alloc,1
strata_allocation,ship_type,Special Craft
strata_allocation,hour,11
strata_allocation,stratum_n,112245
strata_allocation,proportion,0.00177218013017018
strata_allocation,raw_allocation,17.7218013017018
strata_allocation,n_alloc,18
strata_allocation,ship_type,Tanker
strata_allocation,hour,11
strata_allocation,stratum_n,420166
strata_allocation,proportion,0.00663379069511411
strata_allocation,raw_allocation,66.3379069511411
strata_allocation,n_alloc,66
strata_allocation,ship_type,Tug
strata_allocation,hour,11
strata_allocation,stratum_n,227733
strata_allocation,proportion,0.00359556236432844
strata_allocation,raw_allocation,35.9556236432844
strata_allocation,n_alloc,36
strata_allocation,ship_type,Unknown
strata_allocation,hour,11
strata_allocation,stratum_n,69682
strata_allocation,proportion,0.00110017422451351
strata_allocation,raw_allocation,11.0017422451351
strata_allocation,n_alloc,11
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,11
strata_allocation,stratum_n,9384
strata_allocation,proportion,0.000148159279625079
strata_allocation,raw_allocation,1.48159279625079
strata_allocation,n_alloc,1
strata_allocation,ship_type,Cargo
strata_allocation,hour,12
strata_allocation,stratum_n,834191
strata_allocation,proportion,0.0131706242145912
strata_allocation,raw_allocation,131.706242145912
strata_allocation,n_alloc,132
strata_allocation,ship_type,Fishing Vessel
strata_allocation,hour,12
strata_allocation,stratum_n,259603
strata_allocation,proportion,0.0040987418444703
strata_allocation,raw_allocation,40.987418444703
strata_allocation,n_alloc,41
strata_allocation,ship_type,High-Speed Craft
strata_allocation,hour,12
strata_allocation,stratum_n,24885
strata_allocation,proportion,0.000392896810898347
strata_allocation,raw_allocation,3.92896810898347
strata_allocation,n_alloc,4
strata_allocation,ship_type,Other
strata_allocation,hour,12
strata_allocation,stratum_n,374220
strata_allocation,proportion,0.00590837229553463
strata_allocation,raw_allocation,59.0837229553463
strata_allocation,n_alloc,59
strata_allocation,ship_type,Passenger Ship
strata_allocation,hour,12
strata_allocation,stratum_n,114418
strata_allocation,proportion,0.0018064885396571
strata_allocation,raw_allocation,18.064885396571
strata_allocation,n_alloc,18
strata_allocation,ship_type,Pleasure Craft
strata_allocation,hour,12
strata_allocation,stratum_n,64069
strata_allocation,proportion,0.00101155337663035
strata_allocation,raw_allocation,10.1155337663035
strata_allocation,n_alloc,10
strata_allocation,ship_type,Reserved
strata_allocation,hour,12
strata_allocation,stratum_n,5219
strata_allocation,proportion,8.24001790668463e-05
strata_allocation,raw_allocation,0.824001790668463
strata_allocation,n_alloc,2
strata_allocation,ship_type,Sailing Vessel
strata_allocation,hour,12
strata_allocation,stratum_n,31966
strata_allocation,proportion,0.000504695176097108
strata_allocation,raw_allocation,5.04695176097108
strata_allocation,n_alloc,5
strata_allocation,ship_type,Search and Rescue
strata_allocation,hour,12
strata_allocation,stratum_n,9180
strata_allocation,proportion,0.000144938425720186
strata_allocation,raw_allocation,1.44938425720186
strata_allocation,n_alloc,1
strata_allocation,ship_type,Special Craft
strata_allocation,hour,12
strata_allocation,stratum_n,115324
strata_allocation,proportion,0.00182079292023472
strata_allocation,raw_allocation,18.2079292023472
strata_allocation,n_alloc,18
strata_allocation,ship_type,Tanker
strata_allocation,hour,12
strata_allocation,stratum_n,416751
strata_allocation,proportion,0.00657987296920622
strata_allocation,raw_allocation,65.7987296920622
strata_allocation,n_alloc,66
strata_allocation,ship_type,Tug
strata_allocation,hour,12
strata_allocation,stratum_n,234160
strata_allocation,proportion,0.0036970350508321
strata_allocation,raw_allocation,36.970350508321
strata_allocation,n_alloc,37
strata_allocation,ship_type,Unknown
strata_allocation,hour,12
strata_allocation,stratum_n,73897
strata_allocation,proportion,0.00116672275004843
strata_allocation,raw_allocation,11.6672275004843
strata_allocation,n_alloc,12
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,12
strata_allocation,stratum_n,9668
strata_allocation,proportion,0.000152643213492675
strata_allocation,raw_allocation,1.52643213492675
strata_allocation,n_alloc,1
strata_allocation,ship_type,Cargo
strata_allocation,hour,13
strata_allocation,stratum_n,854805
strata_allocation,proportion,0.0134960883439808
strata_allocation,raw_allocation,134.960883439808
strata_allocation,n_alloc,135
strata_allocation,ship_type,Fishing Vessel
strata_allocation,hour,13
strata_allocation,stratum_n,257462
strata_allocation,proportion,0.00406493866696846
strata_allocation,raw_allocation,40.6493866696846
strata_allocation,n_alloc,41
strata_allocation,ship_type,High-Speed Craft
strata_allocation,hour,13
strata_allocation,stratum_n,25887
strata_allocation,proportion,0.000408716887431203
strata_allocation,raw_allocation,4.08716887431203
strata_allocation,n_alloc,4
strata_allocation,ship_type,Other
strata_allocation,hour,13
strata_allocation,stratum_n,377491
strata_allocation,proportion,0.00596001647750965
strata_allocation,raw_allocation,59.6001647750965
strata_allocation,n_alloc,60
strata_allocation,ship_type,Passenger Ship
strata_allocation,hour,13
strata_allocation,stratum_n,106738
strata_allocation,proportion,0.0016852328632376
strata_allocation,raw_allocation,16.852328632376
strata_allocation,n_alloc,17
strata_allocation,ship_type,Pleasure Craft
strata_allocation,hour,13
strata_allocation,stratum_n,62753
strata_allocation,proportion,0.000990775711243879
strata_allocation,raw_allocation,9.90775711243879
strata_allocation,n_alloc,10
strata_allocation,ship_type,Reserved
strata_allocation,hour,13
strata_allocation,stratum_n,5755
strata_allocation,proportion,9.08628148169574e-05
strata_allocation,raw_allocation,0.908628148169574
strata_allocation,n_alloc,2
strata_allocation,ship_type,Sailing Vessel
strata_allocation,hour,13
strata_allocation,stratum_n,30414
strata_allocation,proportion,0.000480191424820668
strata_allocation,raw_allocation,4.80191424820667
strata_allocation,n_alloc,5
strata_allocation,ship_type,Search and Rescue
strata_allocation,hour,13
strata_allocation,stratum_n,9656
strata_allocation,proportion,0.000152453751498269
strata_allocation,raw_allocation,1.52453751498269
strata_allocation,n_alloc,1
strata_allocation,ship_type,Special Craft
strata_allocation,hour,13
strata_allocation,stratum_n,116396
strata_allocation,proportion,0.00183771819173494
strata_allocation,raw_allocation,18.3771819173494
strata_allocation,n_alloc,18
strata_allocation,ship_type,Tanker
strata_allocation,hour,13
strata_allocation,stratum_n,440819
strata_allocation,proportion,0.00695987057598546
strata_allocation,raw_allocation,69.5987057598546
strata_allocation,n_alloc,70
strata_allocation,ship_type,Tug
strata_allocation,hour,13
strata_allocation,stratum_n,244553
strata_allocation,proportion,0.00386112492648677
strata_allocation,raw_allocation,38.6112492648677
strata_allocation,n_alloc,39
strata_allocation,ship_type,Unknown
strata_allocation,hour,13
strata_allocation,stratum_n,75208
strata_allocation,proportion,0.00118742147293723
strata_allocation,raw_allocation,11.8742147293723
strata_allocation,n_alloc,12
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,13
strata_allocation,stratum_n,10127
strata_allocation,proportion,0.000159890134778684
strata_allocation,raw_allocation,1.59890134778684
strata_allocation,n_alloc,2
strata_allocation,ship_type,Cargo
strata_allocation,hour,14
strata_allocation,stratum_n,885048
strata_allocation,proportion,0.0139735799353811
strata_allocation,raw_allocation,139.735799353811
strata_allocation,n_alloc,140
strata_allocation,ship_type,Fishing Vessel
strata_allocation,hour,14
strata_allocation,stratum_n,270056
strata_allocation,proportion,0.004263779030097
strata_allocation,raw_allocation,42.63779030097
strata_allocation,n_alloc,43
strata_allocation,ship_type,High-Speed Craft
strata_allocation,hour,14
strata_allocation,stratum_n,25164
strata_allocation,proportion,0.000397301802268274
strata_allocation,raw_allocation,3.97301802268274
strata_allocation,n_alloc,4
strata_allocation,ship_type,Other
strata_allocation,hour,14
strata_allocation,stratum_n,384505
strata_allocation,proportion,0.00607075701323965
strata_allocation,raw_allocation,60.7075701323965
strata_allocation,n_alloc,61
strata_allocation,ship_type,Passenger Ship
strata_allocation,hour,14
strata_allocation,stratum_n,113391
strata_allocation,proportion,0.0017902737506359
strata_allocation,raw_allocation,17.902737506359
strata_allocation,n_alloc,18
strata_allocation,ship_type,Pleasure Craft
strata_allocation,hour,14
strata_allocation,stratum_n,63894
strata_allocation,proportion,0.00100879038921193
strata_allocation,raw_allocation,10.0879038921193
strata_allocation,n_alloc,10
strata_allocation,ship_type,Reserved
strata_allocation,hour,14
strata_allocation,stratum_n,5672
strata_allocation,proportion,8.95523693556529e-05
strata_allocation,raw_allocation,0.895523693556529
strata_allocation,n_alloc,2
strata_allocation,ship_type,Sailing Vessel
strata_allocation,hour,14
strata_allocation,stratum_n,31587
strata_allocation,proportion,0.000498711334773802
strata_allocation,raw_allocation,4.98711334773802
strata_allocation,n_alloc,5
strata_allocation,ship_type,Search and Rescue
strata_allocation,hour,14
strata_allocation,stratum_n,9992
strata_allocation,proportion,0.000157758687341623
strata_allocation,raw_allocation,1.57758687341623
strata_allocation,n_alloc,1
strata_allocation,ship_type,Special Craft
strata_allocation,hour,14
strata_allocation,stratum_n,115952
strata_allocation,proportion,0.00183070809794194
strata_allocation,raw_allocation,18.3070809794194
strata_allocation,n_alloc,18
strata_allocation,ship_type,Tanker
strata_allocation,hour,14
strata_allocation,stratum_n,447770
strata_allocation,proportion,0.00706961643624483
strata_allocation,raw_allocation,70.6961643624483
strata_allocation,n_alloc,71
strata_allocation,ship_type,Tug
strata_allocation,hour,14
strata_allocation,stratum_n,246948
strata_allocation,proportion,0.0038989383828702
strata_allocation,raw_allocation,38.989383828702
strata_allocation,n_alloc,39
strata_allocation,ship_type,Unknown
strata_allocation,hour,14
strata_allocation,stratum_n,79824
strata_allocation,proportion,0.0012603011867852
strata_allocation,raw_allocation,12.603011867852
strata_allocation,n_alloc,13
strata_allocation,ship_type,Wing In Ground
strata_allocation,hour,14
strata_allocation,stratum_n,10093
strata_allocation,proportion,0.000159353325794535
strata_allocation,raw_allocation,1.59353325794535
strata_allocation,n_alloc,1
strata_allocation,ship_type,Cargo
strata_allocation,hour,15
strata_allocation,stratum_n,880992
strata_allocation,proportion,0.0139095417812721
strata_allocation,raw_allocation,139.095417812721
strata_allocation,n_alloc,139
strata_allocation,ship_type,Fishing Vessel
strata_allocation,hour,15
strata_allocation,stratum_n,275959
strata_allocation,proportion,0.00435697854284496
strata_allocation,raw_allocation,43.5697854284496
strata_allocation,n_alloc,43
strata_allocation,ship_type,High-Speed Craft
strata_allocation,hour,15
strata_allocation,stratum_n,26331
strata_allocation,proportion,0.000415726981224206
strata_allocation,raw_allocation,4.15726981224206
strata_allocation,n_alloc,4
strata_allocation,ship_type,Other
strata_allocation,hour,15
strata_allocation,stratum_n,382278
strata_allocation,proportion,0.0060355960247779
strata_allocation,raw_allocation,60.355960247779
strata_allocation,n_alloc,60
strata_allocation,ship_type,Passenger Ship
strata_allocation,hour,15
strata_allocation,stratum_n,116608
strata_allocation,proportion,0.0018410653536361
strata_allocation,raw_allocation,18.410653536361
strata_allocation,n_alloc,18
